Topic,Subject,Start Date,Start Time,End Date,End Time,Speaker(s),Description,Location,URL
,Investigating after a disaster,2013-06-21,8:30 a.m.,2013-06-21,9:30 a.m.,"Will Van Sant, Paul Monies, Brett Shipp, Sally Kestin, Scott Keenan","**Moderated by Sally Kestin
What can you do now to be ready for the next bridge collapse, explosion, tornado or devastating storm? Learn tips and tricks to offer the best coverage possible, as well as ideas for making your coverage stand out from the competition. We'll look at creative angles for new story ideas and discuss how panelists have tackled investigations of disasters in their own communities.
",Salon A,http://ire.org/events-and-training/event/21/956/
,The year in investigative reporting,2013-06-21,8:30 a.m.,2013-06-21,9:30 a.m.,"Megan Luther, Mark Horvit","Pick up some story ideas and be inspired with the highlights of some of the year's best investigations.
",Salon C,http://ire.org/events-and-training/event/21/830/
,"Completing the puzzle: Integrating video, data analysis, visuals and more in a collaboration",2013-06-21,8:30 a.m.,2013-06-21,9:30 a.m.,"Pam Dempsey, Fernando Diaz, Joanne Faryon, Brad Racino, Mc Nelly Torres","**Moderated by Mc Nelly Torres
Collaborations are all about compromise, innovation and making deadlines. Hear from IRE Award winners and finalists of the Multiplatform-small category as they discuss how they were able to weave many elements into impactful investigations told through various mediums.
",Salon I,http://ire.org/events-and-training/event/21/850/
,Soldiers stories: Military investigations,2013-06-21,8:30 a.m.,2013-06-21,9:30 a.m.,"Tony Plohetski, Carl Prine, Sig Christenson, Aaron Glantz","**Moderated by Sig Christenson
It's notoriously difficult to get information out of military officials. But it's possible to get past them -- you just need to know where to look. This panel will discuss how to obtain military records, develop sources and protect whistleblowers. Speakers will also share their techniques on obtaining classified and non-classified documents.
",CR 1-4,http://ire.org/events-and-training/event/21/849/
,Polling primer: Vetting and writing about public opinion polls (Sponsored by John S. and James L. Knight Foundation),2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,Scott Clement,"Polls are published at an unprecedented tick, allowing journalists to understand public opinion in greater depth than ever. But the growing number and variety of surveys also requires reporters and editors to be sharper in judging which surveys are reliable and how to report results accurately. This seminar will explain how today's polls work, what questions to ask when evaluating quality and how to paint an accurate and compelling portrait of public opinion.
",CR 12,http://ire.org/events-and-training/event/21/869/
,"Transparency: Getting past ""No"" when government pushes back (Sponsored by Rockefeller Brothers Fund)",2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,"Jack Gillum, David Jackson, Angela Galloway, Jennifer LaFleur","**Moderated by Jennifer LaFleur
Learn strategies for getting stubborn government officials to hand over public records and data you need to enlighten the public. The panelists will discuss how to overcome denials, delay tactics and exorbitant fees. Learn strategies to convince officials to say “Yes!”
",CR 1-4,http://ire.org/events-and-training/event/21/851/
,Mapping 2: Importing and selecting data by attribute with ArcGIS,2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,Kevin Crowe,"Learn how to bring data into ArcGIS and select data by attributes.
",CR 11,http://ire.org/events-and-training/event/21/881/
spreadsheets,Excel 2,2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,Anu Narayanswamy,"In this hands-on session you'll learn how to calculate ratios and rates with a spreadsheet and simple but powerful formulas.
",CR 10,http://ire.org/events-and-training/event/21/876/
,Reporting amid danger: When journalists are targeted and newsrooms are infiltrated,2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,"Tim Johnson, Gaston Monge Estrada, Andrew Donohue, Rana Sabbagh","**Moderated by Andrew Donohue
From Mexico to the Middle East, journalists are risking their lives daily to cover some of the most important stories in the world. How do the threats they face alter the work they do, what steps can be taken to minimize the risk, and how do you operate when those in your own newsroom may secretly be working for the organizations you cover?
",Salon D,http://ire.org/events-and-training/event/21/852/
,The great divide: Investigating income inequality,2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,"David Cay Johnston, Paul Overberg","Income inequality zoomed into the headlines with the Occupy movement and the 2012 presidential campaign, but most coverage was more about heat than light. Talk of an ""income gap"" or ""the 99%"" obscures a complicated reality and ignores most of the story -- trends in the middle class. Income inequality is growing in many places, shrinking in others. Its pace and texture vary. Some causes are global and national, some are local. Come learn better ways to cover a complex story, including how journalists did recent stories and data tools you can use to analyze local trends.
",Salon A,http://ire.org/events-and-training/event/21/829/
,From your notebook to Barnes & Noble: Turning your reporting into a book,2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,"Jim Hornfischer, David Patterson, Trevor Aaronson, Steve Weinberg","**Moderated by Steve Weinberg
Turning a piece of journalism into a superb book requires lots of knowledge and lots of labor...and is frequently extremely satisfying. Journalists who have become book authors and literary agents who have helped make that happen address your concerns and answer the questions they did not anticipate at the start of the session.
",Salon K,http://ire.org/events-and-training/event/21/834/
,The best of broadcast: Stories from behind the camera,2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,Tisha Thompson,"Watch and listen as more than a dozen photographers, editors and producers behind this year's winning entries describe how they did it and what they were really thinking when things got hard.
",Salon J,http://ire.org/events-and-training/event/21/853/
,Breaking silence within communities (Sponsored by New America Media),2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,"Ngoc Nguyen, Rong Xiaoqing, Johanes Rosello, Sandy Close","**Moderated by Sandy Close
Speaking truth to community--as many reporters working in ethnic and community media know-- can be as dangerous as speaking truth to power. Yet these are also the journalists best positioned to challenge their own communities. This workshop features investigative reporters whose stories have broken silence within their communities about taboo topics.
",Salon C,http://ire.org/events-and-training/event/21/833/
,Cracking corporate corruption at Wal-Mart (Sponsored by Donald W. Reynolds National Center for Business Journalism),2013-06-21,9:40 a.m.,2013-06-21,10:40 a.m.,"Leonard Downie, David Barstow, Alejandra Xanic von Bertrab","**Moderated by Leonard Downie Jr.
David Barstow and Alejandra Xanic von Bertrab's investigation into corruption in the world's biggest retailer won the 2013 Pulitzer Prize for Investigative Reporting and an IRE Award. Barstow's initial story on how Wal-Mart covered up its use of bribery to fuel its Mexican expansion also won the 2012 Barlett & Steele Award for Investigative Business Journalism. They will discuss how they obtained hundreds of confidential company documents and how they also used Mexico's Freedom of Information Act.
",Salon I,http://ire.org/events-and-training/event/21/864/
,Broadcast Show and Tell (Friday),2013-06-21,10:00 a.m.,2013-06-21,6:00 p.m.,TBA,"Show-and-Tell sessions offer new ways to share your investigations with colleagues from around the country. Sessions will have veteran broadcasters as moderators. Look for sign-up sheets on the 3rd floor near registration.
Sessions take place in conference rooms 17-18 on Friday and Saturday.
",Conference Rooms 17-18,http://ire.org/events-and-training/event/21/961/
,"Banjo: Real time, location based content discovery across social networks (Sponsored by John S. and James L. Knight Foundation)",2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,Jennifer Peck,"Banjo is the largest real time, location based social graph that brings you anywhere in the world (a place, concert, sporting event, breaking news, etc) and shows a real time feed of what's happening through the people who are actually there.
",CR 12,http://ire.org/events-and-training/event/21/870/
,In the name of charity: Investigating nonprofits,2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,"Ziva Branstetter, Kris Hundley, Robert Cribb, Kendall Taggart","**Moderated by Rob Cribb
From victim compensation funds to breast cancer charities, billions of dollars a year are donated by the public to non-profit groups. We'll talk about tools for tracking the money, untapped documents beyond the basic 990 form and data to identify red flags for fraud. You'll leave with at least 10 solid tips and resources for taking on an investigation of your own. A timely bonus: We will touch on ways to localize the national IRS controversy in your coverage area and discuss this evolving area of non-profit law so you are up to speed.
",Salon A,http://ire.org/events-and-training/event/21/903/
,Policing the police: Investigating law enforcement,2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,"Nate Carlisle, Sally Kestin, Lawrence Mower, Shawn McIntosh","**Moderated by Shawn McIntosh
Police officers are supposed to uphold the law, but sometimes they break it -- and get away with it. Learn how to uncover criminal conduct among law enforcement using data analysis, open records laws and shoe-leather reporting.
",CR 1-4,http://ire.org/events-and-training/event/21/835/
,Why does college cost so much and where does the money go?,2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,"Scott Thurm, Holly Hacker, Janet Lorin, Philip Kuntz","The costs for higher education have skyrocketed. Veteran reporters will explain what documents, data and stories you should be examining to dig deeper on your local universities. How significant are rising administrative costs? How can you monitor the bureaucracy at your local college? Learn about a federal database with financial data on colleges and universities and more.
",Salon C,http://ire.org/events-and-training/event/21/836/
,Pitch your work: Meetings with agents,2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,"Jim Hornfischer, David Patterson","Literary agents are always looking for a story that the reader simply can't put down. You'll have the opportunity to meet one-on-one with an agent and pitch your idea. Slots are limited. To sign up, look for the sheet near the registration desk. First come, first served.
",Salon K,http://ire.org/events-and-training/event/21/837/
,Broadcast: Quick-hit investigations,2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,"Nanci Wilson, Jim Strickland, Jeremy Rogalski","Where to find the investigative angle and dimension to daily or weekly topical news reports. Contributing to your news team's reporting on a regular basis. Bringing interviews, video and information other general assignment reporters don't have the time or training to produce.
",Salon J,http://ire.org/events-and-training/event/21/966/
,Managers: Editing and storytelling for all platforms,2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,"David Boardman, Stephen Engelberg, Matt Stiles","To maximize the impact of an investigative project or exclusive reporting on breaking news, the results must be presented effectively on multiple platforms. What steps should a manager take to make sure that great journalism translates to great presentation in text, video, audio, interactives, on everything from a desktop to a tablet? And how can Twitter and other social media be used to your best advantage? Hear how some successful multiplatform projects have come together and how you can plan for such success.
",Salon D,http://ire.org/events-and-training/event/21/832/
,Enterprise on the education beat,2013-06-21,10:50 a.m.,2013-06-21,11:50 a.m.,"Kevin Crowe, Mc Nelly Torres, Will Evans, Michael LaForgia","**Moderated by Mc Nelly Torres
This session will discuss how to get beyond the fuzzy education anecdotes and investigate your local school districts. Topics will include a discussion of creative documents and story ideas; how to download and crunch school data; where to look for stories on waste and mismanagement – and even corruption – in school districts and more.
",Salon I,http://ire.org/events-and-training/event/21/857/
,Media lawyers brown bag,2013-06-21,noon,2013-06-21,1:00 p.m.,"Steve Chung, Steve Fogle, Angela Galloway, Joseph Larsen, Amanda Leith","Does your investigation contain complex legal questions? Unsure of how to proceed? During the media lawyers brown bag, between noon and 1 p.m. on Friday, June 21, bring your lunch and your questions for a personal discussion with some prominent media law experts that will be presenting throughout the 2013 IRE Conference. We'll provide drinks and dessert.
",CR 12,http://ire.org/events-and-training/event/21/971/
,Shooting your own video for your investigation (repeat session),2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,Steve Elfers,"This one-hour session will be packed with video goodness and offers something for everyone, from the novice to those with a bit more experience. We'll cover:
*Video storytelling basics
*Shooting editable sequences
*Great sound on your mobile device
*iPhone video apps
*Making boring documents look cool
",Salon C,http://ire.org/events-and-training/event/21/848/
,Defending against surveillance with the Tor Project (Sponsored by John S. and James L. Knight Foundation),2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,Karen Reilly,"Governments, criminal networks, and private companies are using technology to track journalists and their sources. This session will cover what communication networks and third party services know about you, how to protect your communications from various adversaries, and how to safely store data.
",Conference Room 12,http://ire.org/events-and-training/event/21/935/
spreadsheets,Excel 3,2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,Ryann Grochowski Jones,"In this hands-on class you'll learn how to find information quickly with filters and discover the magic of pivot tables as you summarize your data using spreadsheets.
",CR 10,http://ire.org/events-and-training/event/21/877/
spreadsheets,Access 1 with the query grid,2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,"Tisha Thompson,","In this introduction to database managers you'll learn how to filter and select the items you choose in a database using Microsoft Access's simple point-and-click query grid.
",CR 11,http://ire.org/events-and-training/event/21/882/
,The data-driven story (Part 1) Conceiving and launching,2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,"David Donald, Jennifer LaFleur, Brant Houston","**Moderated by Brant Houston
These three sessions will show how to take a data driven story from start to finish and includes long time practitioners as speakers. Using a specific U.S. federal database, the team of journalists will cover how to check a database for its flaws and omissions, analyze it and find stories out of it, add reporting and precision editing for the stories, and work to visualize the information and data not only for presentation, but also to elicit more tips and ideas from the public.
",Salon D,http://ire.org/events-and-training/event/21/855/
,Paying the bills: The financial argument for investigative reporting,2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,"Evan Smith, Jim Moroney III, Robert Rosenthal","**Moderated by Robert Rosenthal
Investigative reporting is expensive -- we've heard it for years, and it's the reason many organizations say they don't do more of it. But a growing number of news organizations are proving that enterprise work pays off in multiple ways, including on the bottom line. Evan Smith, CEO of the Texas Tribune, has built a successful nonprofit based on enterprise journalism, and Jim Moroney, CEO of The Dallas Morning News, has maintained the commitment to investigative work through tough financial times. Join them and moderator Robert Rosenthal, who has guided the growing success of the Center for Investigative Reporting, for a discussion of why investigative reporting makes financial sense.
",Salon A,http://ire.org/events-and-training/event/21/838/
,Investigating human rights violations,2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,"Brian Ross, Rhonda Schwartz, John Sutter, Edythe McNamee, Josh Meyer","*Moderated by Josh Meyer
From the factories of Bangladesh to the modern day slave trade in West Africa, the panelists have explored some of the world's worst human rights atrocities. They'll discuss methods to explore rights violations and ways to bring the stories home to your audience.
",Salon J,http://ire.org/events-and-training/event/21/914/
,Investigating the rich,2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,"Mimi Swartz, Lise Olsen, Bill Dedman","**Moderated by Lise Olsen
How to unearth the stories and secrets of the nation's elite by mining luxurious parties, probate battles, fortune hunters, trust busters, high-priced lawyers, bankruptcy and white collar court records and obscure archives.
",Salon HI,http://ire.org/events-and-training/event/21/854/
,Environmental investigations,2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,"Ingrid Lobet, David Sheppard, Lisa Song, James Morris","**Moderated by David Sheppard
We'll discuss investigations on common practices that lead to harmful exposures, the country's first major spill of Canadian tar sands oil, worker safety, and little-known government scenarios for industrial accidents. Expect tips for finding the right scientists, organizing and surviving multimedia partner investigations and obtaining and analyzing data. We'll spotlight datasets reporters may not know about and explain how to build powerful stories from them.
",CR 1-4,http://ire.org/events-and-training/event/21/840/
,The global financial trail: Following the money (Sponsored by Bloomberg),2013-06-21,1:15 p.m.,2013-06-21,2:15 p.m.,"Inga Springe, David Kaplan, Michael Hudson, Leo Sisti","**Moderated by David Kaplan
In a world where the bad guys move money, people, and contraband at the push of a button, how do journalists follow the trail of dirty cash across borders? Here are journalists from three countries who have tracked front companies, offshore accounts, and the Vatican bank around the globe.
",Salon K,http://ire.org/events-and-training/event/21/856/
,Investigating political shenanigans,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,"Bill Allison, Manny Garcia, Jay Root","With fewer journalists covering state houses and city halls, there's more room for elected officials to misbehave. Learn from veteran political reporters who have uncovered their share of corruption and Machiavellian machinations and lived to tell about it.
",Salon A,http://ire.org/events-and-training/event/21/841/
,"Getting records in the U.S., Mexico and beyond, by any means necessary (Sponsored by Rockefeller Brothers Fund)",2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,"Lise Olsen, Alejandra Xanic von Bertrab, Maria Idalia Gomez","How to use source development, negotiating skills and laws to obtain public records as well as documents from private individuals and from alternative types of archives in the United States, Mexico and beyond.
",CR 1-4,http://ire.org/events-and-training/event/21/842/
,The data-driven story (Part 2) Putting the package together,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,"Maud Beelman, Brant Houston","These three sessions will show how to take a data driven story from start to finish and includes long time practitioners as speakers. Using a specific U.S. federal database, the team of journalists will cover how to check a database for its flaws and omissions, analyze it and find stories out of it, add reporting and precision editing for the stories, and work to visualize the information and data not only for presentation, but also to elicit more tips and ideas from the public.
",Salon D,http://ire.org/events-and-training/event/21/858/
,Managers: Coordinating an investigative team,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,"Greg Borowski, Mike Leary, Sharon Rosenhause, Richard Esposito","**Moderated by Sharon Rosenhause
Can any of the great reporters on this team tweet?
Coordinating the team from idea to planning to staffing to execution to social media is more challenging than ever given competition for resources, new platforms and non-traditional content. How some of America's best newsrooms and universities are building and managing investigative teams. A panel of editors who have led teams in print, broadcast and online talk about what works and what doesn't.
 
 
",Salon C,http://ire.org/events-and-training/event/21/900/
spreadsheets,Access 2 with the query grid,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,David Donald,"Learn how to summarize your data with summing and counting. This session will use Microsoft Access's point-and-click query grid.
",CR 11,http://ire.org/events-and-training/event/21/883/
,Shell companies and fraud: An investigative primer,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,Kelly Carr,"Unraveling financial schemes often involves tracing a myriad of corporations incorporated across the country and sometimes around the world.
Corporate entities called shells -- companies with no significant assets or operations -- and the people involved with them are often at the center of plots ranging from bogus investment firms to money-laundering endeavors to pump-and-dump stock scams.
This session will also help you understand the characteristics of shell companies, their legitimate and illegitimate purposes in the business sector, and methods for backgrounding and connecting intricate webs of firms and individuals scattered around the globe. You'll gain tools for tracking corporate investigations in your coverage area.
",Salon K,http://ire.org/events-and-training/event/21/866/
spreadsheets,Getting data into Excel,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,Jessica Pupovac,"In the real world, your key dataset probably isn't going to come in an easy-to-use package. This hands-on session will cover how to import data into Excel from a variety of formats.
",Conference Room 10,http://ire.org/events-and-training/event/21/878/
,Broadcast: Does it work? Is it broken? Testing products/testing systems,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,"Amy Davis, Chris Hansen, Michael Rey","How top reporters construct their own tests to prove systems or products are significantly less than what they claim.
",Salon J,http://ire.org/events-and-training/event/21/859/
,Whistleblowers and leaks -- Protecting sources,2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,"Angie Moreschi, Pia Malbran, David Corn","Well-placed sources who leak information -- from emails to audio and video tape -- have long been key to watchdog journalism. But a host of issues come with working with such sources: How do you confirm that the tape or the document is real? How can you cultivate sources and protect those who work with you at great personal risk? Learn about the steps you should take from panelists who have dealt with high profile cases, from corporate and government whisteblowers to the source of the Mitt Romney ""47 percent"" speech tape.
",Salon HI,http://ire.org/events-and-training/event/21/803/
spreadsheets,PACER - Best practices for electronic access to federal cases (Sponsored by John S. and James L. Knight Foundation),2013-06-21,2:25 p.m.,2013-06-21,3:25 p.m.,"Eydie Flores, Anna Marie Garcia","Staff members from the PACER Service Center will perform a demo of the PACER service. The demonstration will provide information on the types of information available on-line from the Federal Courts and the best, most cost effective ways to use PACER. In addition, other public access services offered by the Federal Judiciary will be discussed.
",CR 12,http://ire.org/events-and-training/event/21/872/
,Exploring the Investigative Dashboard (Sponsored by John S. and James L. Knight Foundation),2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,Miranda Patrucic,"Learn how you can find all sorts of international data using The Investigative Dashboard, or ID. It's a space for investigators to find resources, share information, and learn new ‘tricks of the trade'.
",CR 12,http://ire.org/events-and-training/event/21/901/
,Broadcast: Hidden cameras,2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,"Joel Grover, Cindy Galli, Robert Powell","In the age of the iPhone and the Go-Pro, what constitutes a hidden camera and how is it used to produce great investigations?
",Salon J,http://ire.org/events-and-training/event/21/862/
spreadsheets,Excel magic - Advanced functions in Excel,2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,Christopher Schnaars,"Dirty, disorganized databases getting you down? Electronic records rarely come the way you want them--especially when dealing with government agencies. But Excel has some very powerful, easy-to-use tools to give you back control over how you want your spreadsheet to look. Never spend hours cutting and pasting again, or haggling with a PIO. In this hands-on class we'll show you some great tricks that will forever change the way you deal with data.
",CR 10,http://ire.org/events-and-training/event/21/879/
,The data-driven story (Part 3): Bulletproofing and presentation,2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,"David Donald, Mark Greenblatt, Jennifer LaFleur, Brant Houston, Cheryl Phillips","**Moderated by Brant Houston
These three sessions will show how to take a data driven story from start to finish and includes long time practitioners as speakers. Using a specific U.S. federal database, the team of journalists will cover how to check a database for its flaws and omissions, analyze it and find stories out of it, add reporting and precision editing for the stories, and work to visualize the information and data not only for presentation, but also to elicit more tips and ideas from the public.
",Salon D,http://ire.org/events-and-training/event/21/861/
,Writing the investigative memoir,2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,"Alfredo Corchado, Cecilia Balli, Sandra Rodriguez Nieto","Sometimes the best way to tell an investigative story is through the eye of a single character -- or from your own point of view. Three master reporters who specialize in the border and in Mexico reveal what it's like -- and when it's best -- to turn an investigative eye inward or try to view life from the point of view of a dead teenaged murderer.
",Salon I,http://ire.org/events-and-training/event/21/860/
,Getting skeptical sources to talk,2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,"Michael Isikoff, Raquel Rutledge, Manny Garcia","**Moderated by Manny Garcia
It's one of the toughest challenges any journalist faces: getting sources who don't want to talk to you, who sometimes probably shouldn't talk to you, to open up. Two of the best in the business -- Serge Kovaleski of The New York Times and Michael Isikoff of NBC -- talk about how they've gotten reluctant sources to speak, and how you can too.
",CR 1-4,http://ire.org/events-and-training/event/21/845/
,Criminal justice: Immigration (Sponsored by Criminal Justice Journalists),2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,"Alicia Caldwell, Susan Carroll, Jeremy Roebuck, Ted Gest, John Sandweg","**Moderated by Ted Gest
As Congress debates a potential overhaul of the nation's immigration laws, how does the criminal justice system now deal with those alleged to be in the U.S. illegally? How does the Secure Communities program work, what is the status of deportations, how are federal, state, and local authorities either cooperating or not cooperating in enforcing the law?
",Salon A,http://ire.org/events-and-training/event/21/843/
,"Search rodeo: Strategies, engines and databases for investigative reporting",2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,"Barbara Gray, Margot Williams","Google's not the only search game in town. Learn about search sites that provide different pools of information and unique features. Hear about resources to help with people finding, fact-checking and social search in the surface and the deep Web. Veteran researchers Barbara Gray and Margot Williams will share tips about finding and evaluating new search tools.
",Salon C,http://ire.org/events-and-training/event/21/844/
spreadsheets,Access 3 with the query grid,2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,Aaron Kessler,"One of the most powerful features of a database manager is the ability to join tables. In this hands-on class you'll learn how to join tables using Microsoft Access's point-and-click query grid.
",CR 11,http://ire.org/events-and-training/event/21/884/
,"Surveillance, privacy and hackers",2013-06-21,3:35 p.m.,2013-06-21,4:35 p.m.,"Josh Meyer, James Bamford, Dune Lawrence, Julia Angwin","**Moderated by Josh Meyer
A very timely panel that will delve into the explosive new disclosures of widespread surveillance by the National Security Agency, the FBI and other U.S. authorities, as well as hacking into government--and media--computers by China and other state and non-state actors. These aren't just issues for reporters in Washington; you can cover them wherever you are. The panel will also discuss important issues of privacy, civil liberties and computer security, both for the public and for journalists, including how to cover all of these important issues, with tips from some of the best reporters in the business on these beats.
",Salon K,http://ire.org/events-and-training/event/21/867/
,You've got it; Should you post it?,2013-06-21,4:45 p.m.,2013-06-21,6:15 p.m.,"Steve Doig, Matt Waite, Sarah Cohen, Steve Fogle","**Moderated by Sarah Cohen
Mug shots, gun licenses, public employee salaries – the thorny question of whether, and how, to publish individual data acquired through public records reared its head again this year. We'll tackle questions including: if it's public, why not make it really public?  How much context is enough? And what should you consider before you press the “publish” button?
",salon D,http://ire.org/events-and-training/event/21/846/
,Showcase Panel: The government's war on leaks,2013-06-21,4:45 p.m.,2013-06-21,6:15 p.m.,"James Bamford, Lucy Dalglish, Michael Oreskes, Leonard Downie, Quinn Norton","**Moderated by Leonard Downie Jr.
The Obama Administration's efforts to track down, punish and stop information leaks to the news media raises serious questions about access to information needed to report on the federal government and hold its officials and activities accountable to citizens. We examine the records of this and past administrations and discuss how reporters can continue their watchdog work.
",Salon HI,http://ire.org/events-and-training/event/21/865/
,Prosecutorial misconduct,2013-06-21,4:45 p.m.,2013-06-21,6:15 p.m.,"Christopher Scott, Pamela Colloff, Steve Weinberg, Russell Wilson","**Moderated by Steve Weinberg
Local prosecutors exercise nearly untrammeled power, power this is frequently examined superficially if at all by local journalists. The result in hundreds of U.S. jurisdictions--frequent miscarriages of justice and even some wrongful convictions. How can reporters and editors identify the miscarriages of justice in the early stages? Hear journalists, prosecutors and the wrongfully convicted explain.
",CR 1-4,http://ire.org/events-and-training/event/21/863/
,Broadcast: From pile of paper to compelling TV,2013-06-21,4:45 p.m.,2013-06-21,6:15 p.m.,"Lee Zurik, Phil Williams, Brett Shipp","Some of the best document hounds around show documents can in fact be sexy TV. For anyone who ever heard ""that's a great newspaper story"" and refused to believe it couldn't also be great TV.
",Salon J,http://ire.org/events-and-training/event/21/924/
,Mining large document sets with Overview (Sponsored by John S. and James L. Knight Foundation),2013-06-21,4:45 p.m.,2013-06-21,6:15 p.m.,Jonas Karlsson,"You succeeded in getting those 50,000 emails. Your FOIA request came back with a three foot stack of paper. Your editor just told you to summarize every tweet about gun control in the last month. Now what? Overview is an open-source document handling tool designed to organize, visualize and explore large sets of text documents. It uses natural language processing to automatically read the full text of all documents, then sort them into topic-based folders. More than just a search engine, Overview can help you find stories you didn't even know you were missing.
",CR 12,http://ire.org/events-and-training/event/21/964/
,IRE Sales Table (Saturday),2013-06-22,8:00 a.m.,2013-06-22,5:00 p.m.,TBA,"Stop by the IRE sales table and take a look at our merchandise. We will be selling books, including the newest title in the IRE beat book series. The large selection of titles we carry will certainly include your interests. All proceeds from your purchase help support IRE and its mission.
",3rd Floor,http://ire.org/events-and-training/event/21/959/
,IRE Conference Registration (Saturday),2013-06-22,8:00 a.m.,2013-06-22,5:00 p.m.,TBA,"Registration will be located on the 3rd floor of the San Antonio Marriott Rivercenter.
",3rd Floor - Registration Desk,http://ire.org/events-and-training/event/21/955/
"databases, spreadsheets",SQL 1 using Access,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,Jennifer LaFleur,"This class is good for those who want an introduction to database managers or want to get into the world of Structured Query Language (SQL). SQL allows you to interview your data with some simple statements called queries. SQL also gives you more control over your queries and allows you to work in other software beyond Microsoft Access using the language. In this introductory class you'll use Select, From and Where statements to select items from the data and filter on certain criteria.
",CR 10,http://ire.org/events-and-training/event/21/885/
,Out of order: Investigating the judicial system,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,"Brad Heath, Christine Willmsen, Brandi Grissom","Do your courts deliver on the promise of justice? We'll show you the data, documents, and sources you can use to check up on how judges, prosecutors, and others are doing their jobs. We'll walk through some of the sources and techniques that helped us expose shortcomings at the local and national levels. And we'll show you how you can make sense of that impenetrable (and sometimes incomprehensible) world for your audience.
",Salon J,http://ire.org/events-and-training/event/21/786/
,Producing killer profiles in the instant news cycle,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,"Richard Pienciak, Margot Williams,","When a big story breaks and you've got to background a key player, what do you do? Who are they? What's their story? And how do you filter through all the online noise to find accurate information?
",Salon M,http://ire.org/events-and-training/event/21/791/
,Investigating breaking news,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,"Arwa Damon, Chris Davis, Scott Friedman, Dave Harmon","**Moderated by Dave Harmon
Tips and strategies for bringing an investigative edge to big breaking-news stories, including how to develop a story in real time while using documents, databases, readers, and innovative tools to own the story on air, in print and online.
",CR 1-4,http://ire.org/events-and-training/event/21/930/
"statistics, spreadsheets",Intro to stats with Excel,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,Steve Doig,"You don't need a fancy pants program to compute several different sorts of statistics. In this session, you'll learn how to compute basic descriptive statistics in Excel. You'll also learn how to run correlations and regressions in Excel.
",CR 11,http://ire.org/events-and-training/event/21/891/
,Developing your own bulletproof methodology,2013-06-22,8:30 a.m.,2013-06-22,9:30 a.m.,"Ellen Gabler, Jim Heaney, Amy Pyle","Make sure your investigations can withstand intense scrutiny and unexpected blowback. We'll discuss how to plan reporting and editing to build an airtight methodology that even people being written about will agree is solid. Panelists will explain how to use scientific studies, government policies, sources and data to do authoritative investigations. Hear tips on how to stay organized while fact checking and editing throughout the process so there are no last-minute surprises.
",Salon K,http://ire.org/events-and-training/event/21/919/
